player_id,display_name,league_id,position_group,age,is_domestic_player,season_year,normalized_name,tactical_role,minutes,team_strength,latent,press,progress,create,finish,defend,boost,npxg_p90,xa_p90,shots_p90,pressures_p90,tackles_p90,interceptions_p90,progressive_passes_p90,progressive_carries_p90,goals_added_p90,aerial_win_pct,pass_completion_pct,crosses_p90,yoy_delta,salary,cost_tier,minutes_share,team_id
demo_013,Blake Silva,mlsnp,FB,27.7,0,2025,blake silva,overlapping_fullback,2248,-1.0334970060728785,0.2575831082012603,-0.5588539739513125,0.8864368282758168,0.6789413737112189,0.8737043978106975,0.7384361786064633,-0.25,0.3869321873054967,0.20831044735266138,2.098348125689812,10.907167438137957,1.7455189929586838,1.4525962694184773,5.159595985715689,3.4798983725509336,0.11365780485510225,0.5532133065075259,0.8290031246300124,2.9696940867043558,-0.01072513336402263,45906,1,0.734640522875817,mlsnp_team_06
demo_014,Hayden Nguyen,mls,W,25.9,1,2025,hayden nguyen,transition_winger,1508,0.1704734714592196,0.9120473674503087,0.9413735637798828,1.2536250563051419,0.8956368882866268,0.9372654650315319,-0.8109530042691122,0.15,0.41347668130076926,0.2327320131679376,2.5196404817152285,18.67026902626641,0.7883357176651475,1.173635755139192,5.2480224554170345,4.786017385706049,0.08382890237295418,0.26455941769435687,0.8071046438317058,1.309397112051902,0.00823390295896363,1224813,4,0.4928104575163399,mls_team_08
demo_015,Rowan Hassan,uslc,FW,18.4,0,2025,rowan hassan,pressing_striker,2624,1.2006681608919263,-0.15687238255486705,1.0156700086268138,-0.07847842691658989,0.19372845529070945,-1.2807561837054804,0.15705205041019848,-0.1,0.11559738119877039,0.23903984021955207,0.9249187004066383,19.65926952287794,1.2506916615887405,1.7970163738624882,4.450027210045496,2.3970119638354372,0.041462521582985974,0.6402974128822413,0.818887886327427,1.1350165533723686,0.08800626225815203,82498,1,0.857516339869281,uslc_team_01
demo_016,Sam Petrov,uslc,FB,22.3,1,2025,sam petrov,overlapping_fullback,1573,-0.16340591476573627,-2.0333757084470863,-3,-1.3345563654517327,-3,-2.1323798501635425,0.5415086798771882,-0.1,0.01,0.01,0.442492140765542,1.02160946431378,2.1331891910027623,1.2065676487068089,2.4890717391564245,1.9234482971319735,-0.00582821537364636,0.42807875869861234,0.6859598561367282,2.2674735542272475,0.005118434977271518,118214,1,0.5140522875816993,uslc_team_08
demo_017,Parker Dubois,mlsnp,FB,18.5,0,2025,parker dubois,overlapping_fullback,1430,1.282475863122638,-1.2996658230785754,-1.4773401533309465,-0.4654640569511804,-2.4232017781416983,-1.2994031213078248,-1.4362913437786498,-0.25,0.12905312513408831,0.01,1.1725205602248354,8.370834357026677,1.38163732028224,0.5706665268340134,2.7757267735654594,3.0274094352580008,0.02691000406993818,0.2446547459279637,0.7529746296013369,2.287180908554584,-0.04683532274347783,28348,1,0.4673202614379085,mlsnp_team_06
demo_018,Casey Costa,mls,FW,31.5,1,2025,casey costa,pressing_striker,1099,2.7271963879112673,-0.8572506599290353,-0.22976928049360584,-1.8368219569156343,-0.2806513341615856,-1.1322733357121209,-1.7410310463938392,0.15,0.21401357927914905,0.18031061477014113,1.4635975617382173,8.845915812009347,0.2,0.2,1.466528413017436,0.9873495540933359,0.0331626544643549,0.2876787334445673,0.7506465458275537,0.7229304624531147,-0.042561981241119935,230130,2,0.3591503267973856,mls_team_08
demo_019,Riley Johansson,uslc,CB,20,0,2025,riley johansson,progressive_center_back,1997,0.9419242173309245,0.42626529453619055,1.8105362906552838,1.050768710188931,0.49509369715757073,-0.5508014018069506,-1.3943828644178673,-0.1,0.24092420322670255,0.17097920080674062,2.08956441440409,16.34223018502041,0.9100496149578282,0.5253876592556562,5.872195525226975,4.276643324424806,0.09336362417319219,0.35940052445070203,0.7846804858167773,0.5038881295340978,-0.08145105914563613,181721,2,0.6526143790849673,uslc_team_06
demo_020,Jamie Patel,uslc,W,18.8,0,2025,jamie patel,transition_winger,2680,-0.24861403727955858,-0.2848362630847537,-0.7157603194752903,0.2597350161538106,-0.3901298962115218,-0.6472250579771592,1.2145149084587392,-0.1,0.09829228212517888,0.08956780698207054,1.6426248681393176,8.983653123529896,1.908774546980385,1.8943920253800164,3.744434771187648,2.9629489267883447,0.0633456562582578,0.5163480615998393,0.791882987117403,1.4662528484517927,0.1574978593165747,70954,1,0.8758169934640523,uslc_team_06
demo_021,Riley Ivanov,uslc,W,23.5,1,2025,riley ivanov,transition_winger,1586,0.09647885970648512,-0.6143685419698616,0.44922657887790407,0.044971619473003765,-1.9552101251217326,-1.1762244869947633,0.41833789176097574,-0.1,0.12758690542520248,0.01,1.694864691455172,13.065989352707248,2.0792947548110483,1.2797891971055266,3.153776431521547,2.4767239853469456,0.044912333496172116,0.5182524227127427,0.7510358189485813,0.5199930398755468,0.21974722201653624,81802,1,0.5183006535947713,uslc_team_06
demo_022,Blake Schmidt,uslc,CB,28.4,0,2025,blake schmidt,progressive_center_back,1957,-0.4339309413017391,-0.8448908321574826,-1.1479174676507493,-1.4810527307682542,-1.3004892247719737,-1.3843951405455837,-1.9504553871992791,-0.1,0.0794899010339147,0.022804204567199882,1.3508491882909794,12.072530137178289,0.39590562237923976,0.2965976320041772,2.5618351609135988,0.3514613785958398,0.03269981675893831,0.23162360920194636,0.705255241572938,1.4089997445357476,-0.006016504088342263,91921,1,0.6395424836601307,uslc_team_04
demo_023,Jordan Brooks,uslc,W,31.4,0,2025,jordan brooks,transition_winger,2000,2.1786678674515656,0.15369495721887183,-0.5680174384243268,1.8399465483522208,0.30745907793610777,-1.6887235951698534,0.2670315860941155,-0.1,0.04670816544390394,0.08008340925573497,0.8868219166531774,8.63566484357251,1.5752470744952256,1.750534542258516,6.317579118777512,4.376647918536778,0.08301202619544058,0.5225773151717085,0.8514442722487694,0.7748709218531686,-0.03343739359973069,84683,1,0.6535947712418301,uslc_team_01
demo_024,Quinn Okafor,uslc,FB,21.7,0,2025,quinn okafor,overlapping_fullback,2653,-2.9587796191301243,-0.851432275778188,-1.6454664246040835,-2.667407397793846,-1.2404906123804453,-0.9708985996044863,0.4638319381435125,-0.1,0.11937375835929537,0.01,1.2936826430644668,8.092456238432236,1.9913143889161757,1.1616817879251387,0.5,0.5301784029526175,0.06532756380265926,0.49599630739181677,0.6657620050491849,3.1347631798463937,-0.05853720800579391,96451,1,0.8669934640522876,uslc_team_01
demo_025,Sam Andersen,mlsnp,CM,23.9,1,2025,sam andersen,ball_winning_midfielder,2198,0.08088823919911373,-0.39792107294288503,-0.25268976070715704,-0.3931169466830193,-0.3328938625477849,0.361030599033218,0.14373955817972617,-0.25,0.2175401585927203,0.13499843634124137,2.5958926410583065,12.816192871134042,2.249386794846468,1.1724070029342695,3.5005477729506596,2.6439687535916767,0.10134847971233027,0.5937321281790988,0.8029032586629846,1.7172402181322108,0.04457875949832098,23635,1,0.7183006535947712,mlsnp_team_04
demo_026,Alex Dubois,mlsnp,W,27.3,0,2025,alex dubois,transition_winger,1156,0.11013780461722106,-0.9399772262809529,-0.9556675155137155,-0.8573025580311179,-0.6320594288535155,-0.014887257862098768,-0.9445220382533694,-0.25,0.2522777247035851,0.08926635852732763,1.4871886850591407,9.617028480893902,1.3569067497344043,0.8020411849841665,3.063412977263497,1.6144507751673616,0.06277806072553682,0.4010219755060493,0.7707441615543829,1.2103683937198173,0.08536726197980744,95478,1,0.37777777777777777,mlsnp_team_05
demo_027,Reese Okoye,mls,W,26.5,0,2025,reese okoye,transition_winger,1382,0.21344832631265256,-1.3882537414194178,-1.614285021036197,-1.4930418699064805,-1.4982553182499625,0.27122824729867623,-1.4690252765442262,0.15,0.3576338212251734,0.02020007444629923,1.9820702804971682,8.276978550014682,0.5596054100277975,0.5588446265444968,1.7483751074911755,1.468180878334321,0.02538368677575323,0.32934084989735934,0.7529940381253893,1.397559652411544,0.07745688268309367,249243,2,0.4516339869281046,mls_team_08
demo_028,Cameron Brooks,mls,W,18.6,0,2025,cameron brooks,transition_winger,1352,-1.557819612632322,0.955184588863398,1.6917408006712766,1.4786958903676153,1.2972590762546732,1.167416565120565,0.6626280079307907,0.15,0.4794182746276022,0.22225129112042913,2.5581621064796956,15.774385383989301,2.1241921757043425,1.5482101243511497,5.993287067844359,3.270680769304331,0.09417155010498077,0.512533319013435,0.873005360671386,1.3381760709376211,0.019387482615532255,335676,3,0.4418300653594771,mls_team_03
demo_029,Rowan Johansson,uslc,W,25.1,1,2025,rowan johansson,transition_winger,1885,0.21621154625775754,-1.3174954700323815,-1.184816654045742,-1.2306711052032009,-1.5119470288638723,-2.1590985333447543,-0.7769346718970156,-0.1,0.01,0.01,0.2,7.528764805052887,0.7056089358025539,0.898191171675166,2.1070832919611617,2.1740888340381583,0.04548726430332363,0.4263645837509187,0.7840410487181833,0.49654591673451576,0.12068539970654481,56833,1,0.6160130718954249,uslc_team_03
demo_030,Quinn Mensah,mls,FW,32.2,1,2025,quinn mensah,pressing_striker,1798,0.1876638170264402,0.07302914615962183,0.29894981995351055,-0.47160917688923354,-0.18165311612349136,0.87490293513452555,-0.33226734829003035,0.15,0.3256725566532502,0.13324469467247507,2.219411990771043,11.535876816432484,1.4296935982698267,0.9927234826548381,3.2281752964972847,2.0935158964636447,0.11216033025638807,0.3668529843094117,0.7702143631245436,1.602342673157944,0.09934677693026572,611849,3,0.5875816993464053,mls_team_04
demo_031,Casey Costa,uslc,CM,21.6,0,2025,casey costa,ball_winning_midfielder,2021,1.2586221252136003,-0.5681858485683701,-0.6899739793412714,0.4188374652761836,-0.7714709633747785,0.31169016992912324,0.9868281005879932,-0.1,0.2532519894208147,0.06966642859168512,2.0909913835621916,5.545203406033214,2.380261773827772,1.7409097519404393,4.948314561091881,3.35629874435442,0.053580030978231094,0.4584565257707169,0.8228938914027574,1.587527005403551,-0.0049237701067466454,90197,1,0.6604575163398693,uslc_team_08
demo_032,Casey Silva,uslc,FB,28.2,1,2025,casey silva,overlapping_fullback,1406,0.5235177809089643,-1.058450668783831,-1.9656618206672578,-1.2641889345447317,-0.5473407246533788,0.4507531955475079,0.9350002769976016,-0.1,0.26851878436813165,0.12697753801217346,1.2217695997165716,7.35498872770789,2.1987180230698575,1.6503254797140676,2.3116506537696395,1.9413868748475385,0.03385860788099704,0.5848741808691718,0.7158066688289682,2.2459271544685024,0.03215791200445887,81093,1,0.4594771241830065,uslc_team_03
demo_033,Hayden Ivanov,mls,CM,31.7,0,2025,hayden ivanov,ball_winning_midfielder,1574,1.1154542774799587,0.2593135384170687,-0.8122151086775176,0.686788589920831,0.9161658449499366,0.9083163389685851,0.006590063032746563,0.15,0.3966654628567748,0.30553995039677956,2.455351614456508,8.73243130818369,1.3250174194643005,1.4324075834399397,3.8222161024971406,3.2615709373974475,0.1152384375899403,0.4564363491267311,0.8028323811030975,0.701989942031518,0.05536601824068964,223792,2,0.5143790849673202,mls_team_04
demo_034,Jamie Mensah,mlsnp,W,18.7,1,2025,jamie mensah,transition_winger,2245,-0.9575022421704693,0.37313450451916086,0.5225227158839802,-0.09342255138512279,2.241517773784727,1.5077295515543292,-0.7406094172093611,-0.25,0.40663937921865395,0.35407054249627146,2.6189925110970664,13.214960480112639,1.0421084875027602,1.0073326950858494,3.7292589134646525,3.639852984219079,0.09863713014442944,0.2870258233251936,0.7976971171021496,1.3812733225740792,-0.0029729691833381188,44828,1,0.7336601307189542,mlsnp_team_01
demo_035,Riley Ali,mls,CB,20,1,2025,riley ali,progressive_center_back,1740,-0.12440557985543202,1.2646667692841465,1.2824018783620121,0.5227487544947971,0.47802072319529687,1.6160026906465093,0.6594509152345817,0.15,0.5966311274587505,0.17990322115282656,2.90242159252379,17.17772396220387,1.7212149707074762,1.5249530360858397,3.6073258676279942,3.676188026099653,0.17600711635711108,0.4351972100848016,0.7874024796745936,0.656958817614588,0.03062150577012409,514043,3,0.5686274509803921,mls_team_07
demo_036,Casey Mensah,uslc,FB,19.5,0,2025,casey mensah,overlapping_fullback,1407,0.1917378290499679,0.32522499606826516,1.2807412275702217,-0.09886209334535512,-0.24074095593674116,-0.6967762908126143,-0.7782787610088592,-0.1,0.14797228113671546,0.11201627081634513,1.5972355645261895,15.94199071505567,1.165891714532545,1.1391423377650967,3.565265799789237,3.115978323054671,0.0919779014449468,0.3949897092987583,0.7610687649980357,2.7876310644238247,-0.06849879998929344,83321,1,0.4598039215686274,uslc_team_07
demo_037,Jordan Costa,mls,CM,24.1,0,2025,jordan costa,ball_winning_midfielder,2383,0.2722172506033466,-0.1384673195083057,0.36529834626309393,-0.8782563141061924,0.3768519615716289,-0.8275658836774605,0.7061384785486711,0.15,0.16559673637885683,0.2246598337632288,1.7306289956913514,12.872994453021963,1.830613880266059,1.5956657782254622,2.5638829449658953,2.526932218267802,0.042150330635750834,0.5889037348629718,0.7557810896431426,1.5172617105109472,-0.05041974878623011,575146,3,0.7787581699346405,mls_team_05
demo_038,Hayden Ali,uslc,CB,32.5,0,2025,hayden ali,progressive_center_back,1808,-0.6938144636732544,2.6024688972798007,3,2.975643428152273,3,3,0.5734812291203535,-0.1,0.5946602508582358,0.4412565117531968,3.0943826531587995,19.94169725620359,1.7772398070474655,1.6314447659436238,9.475483984350772,6.436229883714372,0.20525787269013654,0.5093581501722887,0.95,1.065847510540871,-0.23609067381746177,51697,1,0.5908496732026144,uslc_team_06
demo_039,Sam Schmidt,mlsnp,W,23.5,0,2025,sam schmidt,transition_winger,1250,1.4791719208521332,-0.6502844284879147,-0.6215939664249517,-1.7367492587411113,0.331034111243531,-0.08701457794159118,0.050578067170210406,-0.25,0.19493024372443168,0.1564001602803172,1.7603100481046676,13.366942608284681,1.3405708024945064,1.2822652523345215,2.210624243434752,1.5356546828562343,0.06122651798412258,0.45353950915868807,0.6548544421941432,1.1282907017981885,-0.035203950659160786,23001,1,0.4084967320261438,mlsnp_team_07
demo_040,Emerson Ivanov,uslc,CM,28.9,1,2025,emerson ivanov,ball_winning_midfielder,2826,-0.6117670216427712,-1.0031832283133622,-1.2760100630514843,-1.6881258540293667,-1.377347722978012,-1.5373596485789855,0.12207595083898559,-0.1,0.10289543336475013,0.01,0.6877010617475149,8.45099099751232,1.8934026302489817,1.1079230090201635,2.2394586704038044,2.496671657747145,0.034555136752455175,0.427404340138971,0.6936095654977286,0.8573368919385098,-0.05122853984005653,88029,1,0.9235294117647059,uslc_team_06
demo_041,Hayden Dubois,mls,W,28.5,1,2025,hayden dubois,transition_winger,1099,-1.6143099743593508,-0.5351139128744784,-0.3323654626593795,-0.5160610642624942,-1.0776987638648698,-1.0996853865202012,-1.9247357342628442,0.15,0.09915914729754313,0.10238813172686173,1.149218542017437,11.242071006873239,0.44637733588170436,0.4211396661262338,3.500845632830627,2.1823918050580504,0.0334798154503136,0.2453140137636495,0.7746209581528954,1.0447689315818518,0.08030486615018395,716573,4,0.3591503267973856,mls_team_05
demo_042,Morgan Berg,mls,W,18.4,0,2025,morgan berg,transition_winger,731,0.4024901105906705,-0.11041456677678765,0.1274364111339928,-1.311315188674753,1.246707250287563,-0.8469894307082887,-2.206704943855687,0.15,0.15597980617041193,0.24384466793647858,1.2530632687554106,14.342040744079323,0.2,0.2,2.1089046464393757,2.4691046247002477,0.0931131006723741,0.22873242010020767,0.7403210359035356,0.9149152253011957,-0.06756433715540906,343226,3,0.2388888888888889,mls_team_05
demo_043,Morgan Silva,mls,CB,32.2,0,2025,morgan silva,progressive_center_back,448,0.664555447289484,0.6004301693135733,0.028255257779170595,0.24700855076867717,1.8347076493848258,0.7192088029103962,-0.8918083304684591,0.15,0.32971104467168344,0.32703990997860444,1.8787554960264363,12.843534469201908,1.0402670739599977,0.511959624823129,2.6901089480001437,2.5700904767773896,0.11586990011035263,0.40974531023680183,0.7332896947327666,2.467173115186071,-0.04880479591512493,200353,2,0.14640522875816994,mls_team_05
demo_044,Jordan Okafor,mls,W,26,0,2025,jordan okafor,transition_winger,2191,0.9441270709949366,0.41584505959868195,0.39572053893902587,0.20239918295638232,0.5874671332474364,0.2158311706924631,0.1658382284832957,0.15,0.14197600786373066,0.17251459459746538,1.3874528883557802,11.42673637796303,1.4350583260256276,1.4398257315042202,5.330506178325922,2.948396882418211,0.10206431600146296,0.42238326160618506,0.7585073972682576,1.5007679840670376,-0.013278580038389932,578877,3,0.7160130718954248,mls_team_06
demo_045,Blake Mensah,uslc,FB,28.4,0,2025,blake mensah,overlapping_fullback,1480,-0.9462607977082886,-0.10575064667699172,1.294796509101404,0.8365041181216664,1.254799989924862,-0.8591658099660309,0.24779674609156888,-0.1,0.17444661862046118,0.36102976922447405,1.9205946313706148,15.071483583211108,1.6796488529358609,1.633967780391145,4.6940547097389524,3.5973485519121766,0.10683544355644978,0.4828623140302096,0.7685909186177798,3.2637806044158895,-0.03467915357232023,71059,1,0.48366013071895425,uslc_team_05
demo_046,Sam Ivanov,mlsnp,FW,18.7,1,2025,sam ivanov,pressing_striker,1635,-0.24828844923889604,-0.8565625382461214,-1.3470487825453572,-1.0368382218038088,-0.8629520019644354,0.514796676665018,-0.9340940900762087,-0.25,0.30716355975546883,0.03478231420222651,1.7115563009906585,6.40460333298659,1.4993484974961762,0.3562271906793208,2.238569045594225,1.5140766370804046,0.02446136094334429,0.35424848283275256,0.7367038872481585,0.9648742173097343,0.03107827435935929,27871,1,0.5343137254901961,mlsnp_team_02
demo_047,Jordan Johansson,mls,FB,31.7,1,2025,jordan johansson,overlapping_fullback,1974,-1.3284364685390775,1.1273273343221628,2.1578523487709695,0.7610262238613289,0.4730070424799473,1.1421804807223437,-0.38197205698159076,0.15,0.3518898065534128,0.23954286766722946,2.5678147664132562,15.106552990783275,0.9585186242255084,1.3046631949374268,4.535250086577138,3.815163485734261,0.1292295433198214,0.4306212644042655,0.8629835745807628,2.596285748916349,0.08320076078554364,394380,3,0.6450980392156863,mls_team_02
demo_048,Morgan Andersen,uslc,FB,18.5,0,2025,morgan andersen,overlapping_fullback,1520,0.8447637420989175,0.9162816214484533,0.7573333799090216,0.4520291621676113,0.8757934852216184,1.5225469810144916,0.951567034812709,-0.1,0.49586064202044255,0.2350960257859275,2.380869233628834,13.938035019523157,2.1369353570258522,1.342236377565646,5.187412471721274,3.7769689434722804,0.11167259974482682,0.597525018767197,0.7980178847945073,4.07283668135045,-0.07247395132794206,129766,1,0.49673202614379086,uslc_team_05
demo_049,Reese Hassan,mlsnp,CM,29.7,1,2025,reese hassan,ball_winning_midfielder,835,0.3476967324386477,-0.7243795927243609,0.6132378246450454,-0.41132486493949955,-0.6604427234851341,-1.028429752721166,-1.2108409844300678,-0.25,0.05094362111490228,0.06694123633053614,1.6352642998487417,15.027609932167309,0.3463569374013343,0.44549943428103767,3.9538240744739737,2.178438438689497,0.061332589769400835,0.40901735275512546,0.7550633560497843,0.7848546425622405,0.03712688154421631,65177,1,0.272875816993464,mlsnp_team_06
demo_050,Quinn Berg,mlsnp,FW,25.9,1,2025,quinn berg,pressing_striker,630,0.9137625864311069,0.6867790875747425,0.39664186543364105,0.4631634002265361,-0.5608777907404957,1.2267380582525176,0.5481764330904433,-0.25,0.2958112397042652,0.06944785991480092,2.005853201052177,12.153607314802581,2.0137110828633715,1.1417151752861265,5.348747562402974,3.643044164505327,0.11632687990419774,0.49076779563654577,0.8886655363792966,0.8786499356972208,-0.035494251299966105,41380,1,0.20588235294117646,mlsnp_team_06
demo_051,Riley Ali,mls,CM,22,0,2025,riley ali,ball_winning_midfielder,1596,0.6082745533806811,0.45008579164461177,0.7037490624254832,0.06944059668877,0.3128874262475778,1.27690443886442,0.8492960112375878,0.15,0.37638255040995244,0.1551438809413615,2.2995649811640573,14.99364391449173,1.577108652768329,1.5791196509644903,4.251010200810922,3.386103060907761,0.09566109929330456,0.4484901406866516,0.7585277385831812,1.1291940094663948,-0.07035866491841689,673580,3,0.5215686274509804,mls_team_03
demo_052,Alex Ivanov,mls,CB,25.6,0,2025,alex ivanov,progressive_center_back,1905,-0.6075479878044869,1.0452216061050374,1.2630850549555424,0.849450196363079,0.7103359318391693,1.5858008024510137,-0.4700625204436547,0.15,0.3885793201794588,0.2806966472269322,2.3857650654858134,17.300456894965542,0.7074330408776339,0.9772533759375045,4.9503364883067835,3.8983581557958464,0.09185203478936212,0.452704674958328,0.8185309180586554,1.7521830754643457,0.087786265439028,359607,3,0.6225490196078431,mls_team_05
demo_053,Emerson Okoye,uslc,CM,26,1,2025,emerson okoye,ball_winning_midfielder,433,0.17965807087184418,0.14962903443743947,0.3708158746250498,0.8952918546942925,0.5426584888639683,0.9026540287674956,0.30225206864205956,-0.1,0.3928023485384819,0.22530307506152805,2.3566768271435943,12.886525903520456,1.8485151285254653,1.4541451422243827,4.924209473089439,3.4946999767192963,0.08692917349688799,0.4836848521374016,0.8024220560194371,0,-0.08274562684989391,59413,1,0.1415032679738562,uslc_team_07
demo_054,Avery Patel,mlsnp,CM,19.3,0,2025,avery patel,ball_winning_midfielder,1974,-1.9084094194173773,-1.141067153200693,-0.37994996594084146,-0.04358702879876031,-1.5660498981855169,-2.6023712112118518,1.2931002137162655,-0.25,0.01,0.01,0.2,9.910899326755017,2.0507067930913965,1.740961720261858,3.013390985608752,2.405266394517575,0.06396247122416031,0.4826022798572809,0.7419652509529051,2.226796913533765,-0.05609626266214534,35266,1,0.6450980392156863,mlsnp_team_06
